state,city,neighborhood,street,price,area,rooms,bathrooms,garage,number,done,furnished,type
3,9,38,474,750000.0,135.0,2.0,3.0,2.0,,2,0,1
3,9,50,22,990000.0,175.0,3.0,4.0,2.0,37.0,2,0,1
3,9,50,290,800000.0,160.0,4.0,1.0,2.0,533.0,2,0,1
3,9,26,536,800000.0,118.0,3.0,3.0,2.0,,2,0,2
3,9,21,448,760000.0,145.0,3.0,3.0,1.0,148.0,2,0,0
3,9,21,53,840000.0,120.0,3.0,2.0,1.0,,2,0,0
3,9,58,576,850000.0,130.0,3.0,1.0,2.0,181.0,2,0,5
3,9,16,626,620000.0,120.0,3.0,2.0,2.0,,2,0,1
3,9,39,163,650000.0,200.0,1.0,1.0,1.0,317.0,2,0,1
3,9,21,504,799000.0,200.0,4.0,4.0,1.0,247.0,2,0,0
3,9,26,802,880000.0,150.0,3.0,3.0,2.0,300.0,2,0,5
3,9,26,72,850000.0,130.0,3.0,3.0,2.0,,2,0,2
3,9,39,236,870000.0,170.0,3.0,2.0,1.0,82.0,2,0,2
3,9,63,823,366000.0,59.0,2.0,2.0,1.0,,2,0,0
3,9,58,576,240000.0,52.0,2.0,1.0,1.0,,2,0,0
3,9,21,791,1100000.0,184.0,3.0,3.0,1.0,,2,0,1
3,9,58,757,900000.0,108.0,3.0,3.0,2.0,,2,0,0
3,9,50,160,1250000.0,190.0,3.0,4.0,1.0,,2,0,1
3,9,58,644,715000.0,73.0,2.0,2.0,1.0,,2,0,0
3,9,58,822,690000.0,150.0,2.0,3.0,2.0,24.0,2,0,0
3,9,71,485,1166000.0,96.0,3.0,2.0,2.0,7.0,2,0,0
3,9,42,68,341000.0,75.0,2.0,2.0,1.0,2939.0,2,0,0
3,9,23,741,700000.0,80.0,2.0,2.0,1.0,65.0,2,0,0
3,9,50,217,780000.0,200.0,2.0,3.0,3.0,41.0,2,0,1
3,9,58,576,240000.0,63.0,2.0,1.0,1.0,407.0,2,0,0
3,9,16,743,650000.0,140.0,2.0,2.0,1.0,249.0,2,0,5
3,9,21,448,700000.0,97.0,3.0,2.0,1.0,223.0,2,0,0
3,9,65,706,480000.0,98.0,2.0,3.0,1.0,44.0,2,0,2
3,9,19,495,310000.0,80.0,2.0,1.0,1.0,,2,0,0
3,9,21,404,950000.0,140.0,3.0,3.0,1.0,246.0,2,0,0
3,9,21,562,760000.0,110.0,3.0,1.0,1.0,,2,0,0
3,9,21,53,399860.0,68.0,2.0,1.0,1.0,100.0,2,0,0
3,9,21,12,700000.0,120.0,2.0,1.0,2.0,,2,0,5
3,9,19,10,220000.0,79.0,3.0,1.0,1.0,617.0,2,0,0
3,9,42,66,330000.0,57.0,2.0,2.0,1.0,4087.0,2,0,0
3,9,19,775,250000.0,53.0,2.0,2.0,1.0,110.0,2,0,0
3,9,21,12,500000.0,60.0,2.0,2.0,1.0,,2,0,0
3,9,31,172,240000.0,75.0,3.0,1.0,1.0,497.0,2,0,0
3,9,8,150,,100.0,2.0,2.0,2.0,131.0,1,0,0
3,9,58,644,640000.0,77.0,2.0,2.0,1.0,133.0,2,0,0
3,9,26,36,550000.0,70.0,2.0,1.0,1.0,5160.0,2,0,2
3,9,15,262,330000.0,75.0,2.0,1.0,1.0,,2,0,0
3,9,21,12,690000.0,105.0,3.0,3.0,1.0,311.0,2,0,0
3,9,21,226,950000.0,120.0,3.0,3.0,1.0,,2,0,0
3,9,19,680,185000.0,49.0,2.0,1.0,1.0,145.0,2,0,0
3,9,30,82,600000.0,74.0,2.0,1.0,1.0,1251.0,2,0,5
3,9,43,309,500000.0,110.0,3.0,2.0,2.0,25.0,2,0,2
3,9,58,810,1460000.0,163.0,4.0,4.0,2.0,61.0,2,0,1
3,9,58,576,360000.0,50.0,1.0,2.0,1.0,40.0,2,0,0
3,9,21,448,900000.0,180.0,3.0,4.0,1.0,20.0,2,0,0
3,9,21,779,899999.0,120.0,3.0,1.0,1.0,12.0,2,0,0
3,9,21,798,1600000.0,110.0,2.0,2.0,1.0,,2,0,0
3,9,58,333,230000.0,60.0,2.0,1.0,1.0,734.0,2,0,0
3,9,26,63,620000.0,150.0,2.0,3.0,3.0,,2,0,1
3,9,7,328,360000.0,77.0,2.0,1.0,1.0,,2,0,0
3,9,42,68,350000.0,74.0,3.0,2.0,1.0,,2,0,0
3,9,65,687,630000.0,130.0,3.0,3.0,2.0,25.0,2,0,1
3,9,19,10,380000.0,67.0,3.0,1.0,1.0,988.0,2,0,0
3,9,21,215,1109000.0,95.0,3.0,2.0,2.0,80.0,2,0,0
3,9,21,226,670000.0,100.0,3.0,2.0,1.0,,2,0,0
3,9,5,66,485000.0,60.0,2.0,2.0,1.0,391.0,2,0,0
3,9,15,262,395000.0,98.0,3.0,2.0,1.0,113.0,2,0,0
3,9,42,66,930000.0,200.0,3.0,3.0,2.0,100.0,2,0,2
3,9,49,66,490000.0,82.0,2.0,2.0,1.0,391.0,2,0,0
3,9,21,617,1050000.0,120.0,3.0,2.0,1.0,,2,0,0
3,9,58,354,285000.0,71.0,2.0,2.0,1.0,22.0,2,0,0
3,9,58,644,640000.0,70.0,2.0,3.0,1.0,130.0,2,0,0
3,9,21,317,1500000.0,155.0,4.0,3.0,3.0,,2,0,0
3,9,19,49,360000.0,78.0,2.0,2.0,1.0,,2,0,0
3,9,23,606,1315000.0,200.0,4.0,4.0,2.0,110.0,2,0,0
3,9,21,342,1180000.0,117.0,3.0,1.0,2.0,137.0,2,0,0
3,9,21,448,690000.0,139.0,3.0,3.0,1.0,,2,0,0
3,9,19,775,185000.0,71.0,1.0,1.0,1.0,,2,0,0
3,9,19,503,190000.0,55.0,2.0,1.0,1.0,145.0,2,0,0
3,9,21,496,800000.0,110.0,3.0,3.0,1.0,,2,0,0
3,9,36,82,264000.0,58.0,2.0,2.0,1.0,1291.0,2,0,0
3,9,21,562,650000.0,110.0,3.0,2.0,1.0,245.0,2,0,0
3,9,19,801,190000.0,60.0,2.0,1.0,1.0,,2,0,0
3,9,21,400,620000.0,149.0,3.0,3.0,1.0,407.0,2,0,0
3,9,61,636,760000.0,90.0,3.0,2.0,1.0,,2,0,0
3,9,21,353,790000.0,85.0,2.0,3.0,1.0,136.0,2,0,0
3,9,26,88,850000.0,125.0,2.0,2.0,2.0,141.0,2,0,1
3,9,26,587,760000.0,200.0,2.0,2.0,1.0,597.0,2,0,2
3,9,58,576,390000.0,80.0,2.0,2.0,1.0,,2,0,0
3,9,26,694,650000.0,98.0,4.0,3.0,1.0,,2,0,2
3,9,21,342,770000.0,81.0,3.0,1.0,1.0,25.0,2,0,0
3,9,39,762,695000.0,100.0,3.0,3.0,3.0,125.0,2,0,1
3,9,21,504,890000.0,150.0,3.0,2.0,1.0,,2,0,0
3,9,7,328,260000.0,50.0,2.0,1.0,1.0,,2,0,0
3,9,21,56,630000.0,84.0,2.0,1.0,1.0,204.0,2,0,0
3,9,25,555,725000.0,86.0,2.0,3.0,2.0,813.0,2,0,0
3,9,21,558,1450000.0,97.0,3.0,1.0,2.0,127.0,2,0,0
3,9,21,342,770000.0,81.0,3.0,1.0,1.0,25.0,2,0,0
3,9,21,549,520000.0,103.0,2.0,2.0,1.0,501.0,2,0,0
3,9,19,520,280000.0,65.0,2.0,1.0,1.0,41.0,2,0,0
3,9,21,400,580000.0,70.0,2.0,1.0,1.0,343.0,2,0,0
3,9,13,769,590000.0,62.0,2.0,2.0,1.0,160.0,2,0,0
3,9,21,215,850000.0,115.0,3.0,1.0,1.0,67.0,2,0,0
3,9,21,496,650000.0,80.0,2.0,2.0,1.0,100.0,2,0,0
3,9,19,10,245000.0,61.0,2.0,1.0,1.0,,2,0,0
3,9,26,719,1400000.0,230.0,3.0,3.0,2.0,,2,0,5
3,9,58,576,435000.0,81.0,2.0,1.0,1.0,,2,0,0
3,9,21,56,740000.0,120.0,3.0,3.0,1.0,132.0,2,0,0
3,9,19,447,470000.0,121.0,3.0,2.0,2.0,10.0,2,0,0
3,9,19,807,190000.0,69.0,2.0,1.0,1.0,47.0,2,0,0
3,9,21,496,515000.0,80.0,2.0,2.0,1.0,388.0,2,0,0
3,9,65,424,850000.0,230.0,3.0,4.0,3.0,1.0,2,0,22
3,9,58,727,737251.0,81.0,2.0,2.0,1.0,55.0,2,0,0
3,9,58,594,650000.0,76.0,2.0,1.0,1.0,,2,0,0
3,9,14,498,1350000.0,170.0,3.0,4.0,2.0,37.0,2,0,0
3,9,23,741,700000.0,75.0,2.0,2.0,1.0,67.0,2,0,0
3,9,19,578,290000.0,55.0,2.0,1.0,1.0,,2,0,0
3,9,23,341,1500000.0,220.0,3.0,3.0,2.0,96.0,2,0,5
3,9,21,342,700000.0,80.0,2.0,2.0,1.0,,2,0,0
3,9,7,328,290000.0,69.0,3.0,1.0,1.0,346.0,2,0,0
3,9,50,465,2450000.0,182.0,3.0,1.0,2.0,49.0,2,0,0
3,9,13,552,385000.0,95.0,2.0,1.0,1.0,,2,0,0
3,9,21,549,1400000.0,100.0,3.0,3.0,1.0,58.0,2,0,0
3,9,14,533,819000.0,120.0,2.0,3.0,2.0,206.0,2,0,0
3,9,26,694,650000.0,98.0,4.0,3.0,1.0,,2,0,2
3,9,21,12,650000.0,120.0,4.0,3.0,2.0,625.0,2,0,0
3,9,23,386,750000.0,85.0,2.0,1.0,2.0,549.0,2,0,0
3,9,21,342,770000.0,81.0,3.0,1.0,1.0,25.0,2,0,0
3,9,21,789,550000.0,70.0,2.0,2.0,1.0,300.0,2,0,0
3,9,21,642,650000.0,143.0,3.0,1.0,1.0,430.0,2,0,0
3,9,58,573,450000.0,102.0,2.0,2.0,1.0,32.0,2,0,0
3,9,19,680,200000.0,48.0,2.0,1.0,1.0,145.0,2,0,0
3,9,36,82,365000.0,78.0,3.0,2.0,1.0,1251.0,2,0,0
3,9,21,619,993920.0,114.0,3.0,2.0,2.0,350.0,2,0,0
3,9,58,271,310000.0,60.0,2.0,1.0,1.0,71.0,2,0,0
3,9,58,349,720000.0,85.0,2.0,2.0,1.0,193.0,2,0,0
3,9,71,413,699000.0,110.0,3.0,2.0,1.0,23.0,2,0,0
3,9,21,564,1150000.0,120.0,3.0,1.0,2.0,304.0,2,0,0
3,9,21,590,635000.0,83.0,2.0,2.0,1.0,134.0,2,0,0
3,9,5,66,430000.0,70.0,3.0,1.0,1.0,1032.0,2,0,0
3,9,13,303,399000.0,64.0,2.0,1.0,1.0,10.0,2,0,0
3,9,19,578,290000.0,55.0,2.0,1.0,1.0,,2,0,0
3,9,26,35,650000.0,112.0,3.0,1.0,2.0,1471.0,2,0,1
3,9,21,342,1300000.0,110.0,3.0,3.0,2.0,137.0,2,0,0
3,9,21,799,880000.0,100.0,3.0,2.0,2.0,11.0,2,0,0
3,9,31,172,250000.0,60.0,2.0,1.0,1.0,,2,0,0
3,9,59,172,315000.0,70.0,2.0,1.0,1.0,,2,0,0
3,9,19,503,280000.0,70.0,2.0,2.0,1.0,113.0,2,0,0
3,9,26,181,475000.0,130.0,3.0,3.0,2.0,36.0,2,0,1
3,9,14,498,899000.0,108.0,3.0,3.0,2.0,,2,0,0
3,9,63,823,366000.0,59.0,2.0,2.0,1.0,,2,0,0
3,9,21,590,990000.0,200.0,4.0,2.0,1.0,100.0,2,0,0
3,9,21,215,1109000.0,95.0,3.0,2.0,2.0,80.0,2,0,0
3,9,26,72,790000.0,135.0,4.0,4.0,2.0,97.0,2,0,1
3,9,7,328,380000.0,70.0,2.0,1.0,1.0,500.0,2,0,0
3,9,19,801,220000.0,69.0,2.0,1.0,1.0,,2,0,0
3,9,21,504,590000.0,70.0,2.0,2.0,1.0,280.0,2,0,0
3,9,7,331,335000.0,48.0,2.0,1.0,1.0,331.0,2,0,0
3,9,27,73,650000.0,180.0,2.0,1.0,1.0,,2,0,2
3,9,50,109,1149000.0,120.0,3.0,2.0,2.0,3955.0,2,0,0
3,9,58,576,250000.0,52.0,2.0,1.0,1.0,335.0,2,0,0
3,9,19,113,210000.0,59.0,2.0,1.0,1.0,,2,0,0
3,9,58,333,268000.0,70.0,2.0,2.0,1.0,,2,0,0
3,9,21,564,1300000.0,146.0,4.0,2.0,2.0,,2,0,0
3,9,58,576,560000.0,67.0,2.0,2.0,1.0,144.0,2,0,0
3,9,58,333,430000.0,70.0,2.0,1.0,2.0,416.0,2,0,0
3,9,65,281,550000.0,106.0,2.0,1.0,2.0,16.0,2,0,1
3,9,31,172,250000.0,70.0,2.0,1.0,1.0,,2,0,0
3,9,58,576,230000.0,57.0,2.0,1.0,1.0,335.0,2,0,0
3,9,21,400,700000.0,110.0,3.0,1.0,1.0,27.0,2,0,0
3,9,17,264,235000.0,50.0,2.0,1.0,1.0,,2,0,0
3,9,58,576,360000.0,75.0,2.0,1.0,1.0,,2,0,0
3,9,58,794,260000.0,60.0,2.0,1.0,1.0,113.0,2,0,0
3,9,21,353,795000.0,86.0,2.0,2.0,1.0,136.0,2,0,0
3,9,65,613,570000.0,100.0,2.0,2.0,2.0,295.0,2,0,1
3,9,58,349,567000.0,71.0,2.0,1.0,1.0,,2,0,0
3,9,19,10,327000.0,60.0,2.0,2.0,1.0,,2,0,0
3,9,19,264,275000.0,60.0,2.0,1.0,1.0,,2,0,0
3,9,17,264,270000.0,70.0,2.0,1.0,1.0,1.0,2,0,0
3,9,39,442,700000.0,190.0,3.0,1.0,2.0,,2,0,1
3,9,71,485,1000000.0,108.0,3.0,1.0,2.0,7.0,2,0,0
3,9,62,416,650000.0,89.0,3.0,1.0,1.0,28.0,2,0,0
3,9,23,31,4200000.0,230.0,4.0,1.0,2.0,103.0,2,0,0
3,9,21,564,800000.0,140.0,3.0,1.0,1.0,300.0,2,0,0
3,9,58,794,170000.0,58.0,2.0,1.0,1.0,,2,0,0
3,9,19,49,320000.0,69.0,2.0,2.0,1.0,,2,0,0
3,9,21,544,1100000.0,120.0,3.0,2.0,2.0,70.0,2,0,0
3,9,21,226,1200000.0,120.0,3.0,3.0,1.0,,2,0,0
3,9,14,46,2500000.0,198.0,3.0,5.0,2.0,,2,0,0
3,9,58,349,610000.0,72.0,1.0,1.0,1.0,,2,0,0
3,9,23,767,730000.0,116.0,3.0,1.0,1.0,,2,0,0
3,9,25,555,790000.0,165.0,3.0,2.0,2.0,,2,0,0
3,9,58,333,540000.0,90.0,3.0,3.0,1.0,401.0,2,0,0
3,9,58,349,610000.0,72.0,1.0,1.0,1.0,,2,0,0
3,9,21,544,695000.0,85.0,2.0,3.0,1.0,78.0,2,0,0
3,9,19,49,350000.0,82.0,2.0,2.0,1.0,,2,0,0
3,9,62,126,750000.0,180.0,4.0,4.0,2.0,,2,0,1
3,9,58,757,730000.0,100.0,3.0,1.0,2.0,,2,0,0
3,9,58,349,630000.0,72.0,2.0,2.0,1.0,210.0,2,0,0
3,9,23,336,800000.0,120.0,3.0,3.0,1.0,126.0,2,0,0
3,9,21,226,1300000.0,111.0,3.0,1.0,2.0,,2,0,0
3,9,21,353,795000.0,86.0,2.0,2.0,1.0,136.0,2,0,0
3,9,63,823,349000.0,59.0,2.0,2.0,1.0,,2,0,0
3,9,23,620,450000.0,70.0,2.0,2.0,1.0,,2,0,0
3,9,16,426,520000.0,130.0,3.0,3.0,1.0,251.0,2,0,1
3,9,21,105,1200000.0,200.0,3.0,3.0,3.0,15.0,2,0,5
3,9,13,766,510000.0,61.0,2.0,1.0,1.0,,2,0,0
3,9,58,349,720000.0,85.0,2.0,2.0,1.0,193.0,2,0,0
3,9,21,549,850000.0,145.0,3.0,1.0,1.0,,2,0,0
3,9,65,44,495000.0,70.0,2.0,1.0,3.0,918.0,2,0,24
3,9,58,271,380000.0,65.0,2.0,1.0,1.0,69.0,2,0,0
3,9,58,822,280000.0,60.0,2.0,2.0,1.0,23.0,2,0,0
3,9,21,558,1790000.0,145.0,4.0,2.0,2.0,127.0,2,0,0
3,9,21,134,1300000.0,78.0,2.0,1.0,1.0,178.0,2,0,0
3,9,49,86,675000.0,180.0,3.0,3.0,2.0,,2,0,2
3,9,13,233,465900.0,52.0,2.0,1.0,1.0,220.0,2,0,0
3,9,71,771,990000.0,120.0,3.0,1.0,2.0,107.0,2,0,0
3,9,8,150,750000.0,140.0,3.0,2.0,2.0,,2,0,0
3,9,19,151,280000.0,65.0,2.0,1.0,1.0,,2,0,0
3,9,7,328,270000.0,48.0,2.0,1.0,1.0,,2,0,0
3,9,19,680,215000.0,70.0,2.0,1.0,1.0,,2,0,0
3,9,14,46,2375000.0,190.0,3.0,5.0,2.0,,2,0,0
3,9,50,14,980000.0,120.0,3.0,2.0,2.0,3804.0,2,0,0
3,9,58,644,640000.0,70.0,2.0,3.0,1.0,130.0,2,0,0
3,9,19,680,180000.0,55.0,2.0,1.0,1.0,,2,0,0
3,9,49,260,950000.0,200.0,3.0,2.0,3.0,4701.0,2,0,2
3,9,59,172,237000.0,50.0,2.0,1.0,1.0,442.0,2,0,0
3,9,58,333,430000.0,70.0,2.0,1.0,2.0,416.0,2,0,0
3,9,21,226,1000000.0,130.0,3.0,1.0,2.0,376.0,2,0,0
3,9,58,576,580000.0,10.0,2.0,1.0,1.0,,2,0,0
3,9,8,361,490000.0,75.0,2.0,2.0,1.0,40.0,2,0,0
3,9,58,810,1460000.0,163.0,4.0,4.0,2.0,61.0,2,0,1
3,9,26,536,800000.0,118.0,3.0,2.0,1.0,1.0,2,0,2
3,9,58,644,420000.0,77.0,2.0,2.0,1.0,61.0,2,0,0
3,9,21,617,1200000.0,115.0,3.0,2.0,2.0,,2,0,0
3,9,58,554,200000.0,58.0,2.0,1.0,1.0,542.0,2,0,0
3,9,58,810,1460000.0,163.0,4.0,4.0,2.0,61.0,2,0,1
3,9,26,536,800000.0,118.0,3.0,2.0,1.0,1.0,2,0,2
3,9,58,644,420000.0,77.0,2.0,2.0,1.0,61.0,2,0,0
3,9,62,391,1200000.0,100.0,4.0,3.0,3.0,70.0,2,0,1
3,9,19,123,250000.0,40.0,1.0,1.0,1.0,,2,0,0
3,9,58,577,820000.0,102.0,3.0,3.0,2.0,,2,0,0
3,9,39,236,870000.0,170.0,3.0,2.0,1.0,82.0,2,0,2
3,9,11,27,825000.0,65.0,1.0,1.0,1.0,1153.0,2,0,0
3,9,21,549,600000.0,68.0,1.0,1.0,1.0,121.0,2,0,0
3,9,48,431,750000.0,84.0,3.0,1.0,1.0,,2,0,0
3,9,21,549,1600000.0,180.0,4.0,6.0,3.0,,2,0,0
3,9,21,56,525000.0,75.0,2.0,2.0,1.0,348.0,2,0,0
3,9,16,410,450000.0,108.0,3.0,3.0,1.0,875.0,2,0,2
3,9,21,564,1300000.0,147.0,4.0,3.0,2.0,,2,0,0
3,9,39,72,980000.0,158.0,3.0,4.0,1.0,,2,0,1
3,9,13,527,690000.0,120.0,3.0,2.0,1.0,4.0,2,0,0
3,9,21,558,1350000.0,110.0,3.0,1.0,2.0,,2,0,0
3,9,50,335,1150000.0,115.0,3.0,3.0,2.0,,2,0,0
3,9,21,400,690000.0,119.0,3.0,3.0,1.0,,2,0,0
3,9,21,619,970000.0,121.0,3.0,3.0,2.0,,2,0,0
3,9,50,671,869000.0,82.0,2.0,3.0,1.0,92.0,2,0,0
3,9,21,353,875000.0,100.0,3.0,2.0,1.0,,2,0,0
3,9,14,498,845000.0,94.0,2.0,1.0,2.0,37.0,2,0,0
3,9,16,286,550000.0,111.0,3.0,1.0,2.0,10.0,2,0,2
3,9,23,620,750000.0,110.0,3.0,1.0,2.0,,2,0,0
3,9,17,776,250000.0,63.0,2.0,1.0,1.0,,2,0,0
3,9,21,12,490000.0,66.0,2.0,1.0,1.0,,2,0,0
3,9,19,49,350000.0,82.0,2.0,2.0,1.0,,2,0,0
3,9,23,341,520000.0,70.0,2.0,3.0,1.0,,2,0,0
3,9,21,11,1700000.0,110.0,4.0,2.0,1.0,26.0,2,0,1
3,9,61,636,500000.0,75.0,2.0,1.0,1.0,,2,0,0
3,9,49,753,820000.0,225.0,4.0,2.0,2.0,,2,0,2
3,9,19,49,320000.0,78.0,2.0,1.0,1.0,366.0,2,0,0
3,9,26,675,1190000.0,220.0,4.0,4.0,3.0,1.0,2,0,2
3,9,23,386,950000.0,200.0,3.0,2.0,2.0,300.0,2,0,5
3,9,21,404,860000.0,130.0,3.0,3.0,1.0,47.0,2,0,0
3,9,58,699,440000.0,80.0,2.0,2.0,1.0,140.0,2,0,0
3,9,58,333,330000.0,70.0,2.0,1.0,1.0,479.0,2,0,0
3,9,21,504,650000.0,65.0,2.0,2.0,1.0,28.0,2,0,0
3,9,64,86,400000.0,200.0,2.0,1.0,2.0,,2,0,2
3,9,58,644,695000.0,83.0,2.0,2.0,1.0,133.0,2,0,0
3,9,68,78,650000.0,228.0,3.0,3.0,2.0,,2,0,2
3,9,23,108,2000000.0,190.0,4.0,3.0,1.0,100.0,2,0,0
3,9,26,470,640000.0,180.0,2.0,2.0,2.0,,2,0,1
3,9,21,458,450000.0,55.0,2.0,2.0,1.0,441.0,2,0,0
3,9,13,303,430000.0,70.0,3.0,2.0,1.0,,2,0,0
3,9,21,448,765000.0,120.0,3.0,1.0,1.0,148.0,2,0,0
3,9,50,154,840000.0,140.0,3.0,1.0,2.0,0.0,2,0,1
3,9,50,313,1050000.0,180.0,3.0,5.0,3.0,43.0,2,0,1
3,9,21,206,560000.0,95.0,3.0,1.0,1.0,432.0,2,0,0
3,9,21,342,920000.0,90.0,3.0,3.0,1.0,7.0,2,0,0
3,9,31,172,245000.0,75.0,3.0,1.0,1.0,,2,0,0
3,9,62,579,1540000.0,125.0,3.0,1.0,2.0,150.0,2,0,0
3,9,60,701,720000.0,95.0,3.0,3.0,2.0,224.0,2,0,1
3,9,30,54,630000.0,80.0,2.0,3.0,1.0,,2,0,0
3,9,58,770,1500000.0,150.0,3.0,5.0,2.0,11.0,2,0,1
3,9,21,400,630000.0,120.0,3.0,2.0,1.0,407.0,2,0,0
3,9,71,485,820000.0,114.0,3.0,2.0,2.0,,2,0,0
3,9,21,448,860000.0,107.0,3.0,1.0,1.0,,2,0,0
3,9,49,66,450000.0,58.0,2.0,2.0,1.0,,2,0,0
3,9,21,619,1800000.0,181.0,4.0,1.0,2.0,350.0,2,0,0
3,9,21,275,750000.0,80.0,2.0,3.0,1.0,453.0,2,0,0
3,9,21,38,2950000.0,214.0,4.0,1.0,2.0,63.0,2,0,0
3,9,21,619,649000.0,90.0,2.0,3.0,1.0,66.0,2,0,0
3,9,26,120,590000.0,118.0,3.0,2.0,3.0,738.0,2,0,1
3,9,21,353,1800000.0,95.0,2.0,1.0,1.0,196.0,2,0,0
3,9,21,549,1100000.0,170.0,4.0,3.0,1.0,152.0,2,0,0
3,9,21,496,1600000.0,121.0,3.0,2.0,2.0,364.0,2,0,0
3,9,21,798,1400000.0,193.0,4.0,5.0,2.0,,2,0,0
3,9,58,333,390000.0,53.0,2.0,2.0,1.0,,2,0,0
3,9,26,652,920000.0,131.0,4.0,5.0,2.0,608.0,2,0,1
3,9,21,496,735000.0,75.0,2.0,3.0,1.0,,2,0,0
3,9,50,533,1890000.0,173.0,4.0,3.0,2.0,205.0,2,0,0
3,9,21,38,1650000.0,160.0,3.0,1.0,1.0,371.0,2,0,0
3,9,21,404,848000.0,83.0,2.0,1.0,1.0,290.0,2,0,0
3,9,21,404,880000.0,130.0,3.0,1.0,1.0,185.0,2,0,0
3,9,50,313,1050000.0,196.0,3.0,3.0,3.0,43.0,2,0,1
3,9,26,536,800000.0,119.0,3.0,3.0,1.0,23.0,2,0,2
3,9,21,619,1850000.0,185.0,4.0,4.0,2.0,350.0,2,0,0
3,9,14,46,1850000.0,136.0,3.0,2.0,2.0,615.0,2,0,0
3,9,50,608,567000.0,52.0,1.0,1.0,1.0,158.0,2,0,0
3,9,26,624,420000.0,100.0,2.0,3.0,1.0,44.0,2,0,1
3,9,23,606,1700000.0,220.0,4.0,4.0,2.0,180.0,2,0,0
3,9,58,350,495000.0,70.0,2.0,2.0,1.0,,2,0,0
3,9,39,652,870000.0,180.0,4.0,5.0,2.0,608.0,2,0,1
3,9,26,36,550000.0,70.0,2.0,1.0,1.0,5160.0,2,0,2
3,9,21,38,1400000.0,158.0,3.0,3.0,1.0,155.0,2,0,0
3,9,48,431,580000.0,75.0,2.0,3.0,1.0,153.0,2,0,0
3,9,71,485,730000.0,130.0,3.0,2.0,1.0,10.0,2,0,0
3,9,16,626,620000.0,120.0,3.0,2.0,1.0,1.0,2,0,1
3,9,21,317,1500000.0,155.0,4.0,3.0,3.0,,2,0,0
3,9,21,38,1200000.0,120.0,3.0,1.0,1.0,111.0,2,0,0
3,9,21,275,750000.0,82.0,2.0,1.0,1.0,453.0,2,0,0
3,9,5,66,485000.0,60.0,2.0,2.0,1.0,391.0,2,0,0
3,9,48,797,750000.0,80.0,2.0,1.0,1.0,2.0,2,0,0
3,9,21,226,660000.0,90.0,3.0,2.0,1.0,,2,0,0
3,9,21,226,660000.0,90.0,3.0,2.0,1.0,,2,0,0
3,9,71,643,390000.0,60.0,2.0,1.0,1.0,,2,0,0
3,9,21,400,560000.0,66.0,2.0,1.0,1.0,,2,0,0
3,9,58,576,390000.0,80.0,2.0,2.0,1.0,,2,0,0
3,9,21,404,1200000.0,120.0,3.0,2.0,1.0,,2,0,0
3,9,11,48,1390000.0,162.0,4.0,3.0,2.0,,2,0,0
3,9,19,301,320000.0,55.0,2.0,1.0,1.0,,2,0,0
3,9,21,226,682000.0,120.0,3.0,1.0,1.0,371.0,2,0,0
3,9,19,10,360000.0,130.0,3.0,1.0,1.0,74.0,2,0,0
3,9,19,262,900000.0,230.0,3.0,4.0,1.0,101.0,2,0,1
3,9,23,336,1200000.0,135.0,4.0,1.0,2.0,90.0,2,0,0
3,9,23,336,1200000.0,135.0,4.0,1.0,2.0,90.0,2,0,0
3,9,19,264,320000.0,63.0,2.0,1.0,1.0,127.0,2,0,0
3,9,58,576,210000.0,60.0,3.0,1.0,1.0,,2,0,0
3,9,26,536,800000.0,118.0,3.0,3.0,2.0,,2,0,2
3,9,26,421,630000.0,115.0,3.0,2.0,1.0,,2,0,1
3,9,21,215,1344000.0,130.0,4.0,5.0,2.0,,2,0,0
3,9,14,498,970000.0,115.0,3.0,2.0,2.0,7.0,2,0,0
3,9,48,797,455000.0,48.0,2.0,2.0,1.0,28.0,2,0,0
3,9,50,685,780000.0,126.0,2.0,2.0,2.0,103.0,2,0,1
3,9,8,361,850000.0,155.0,3.0,1.0,1.0,79.0,2,0,0
3,9,23,488,660000.0,70.0,2.0,1.0,1.0,,2,0,0
3,9,21,564,1200000.0,145.0,4.0,3.0,2.0,,2,0,0
3,9,50,118,690000.0,150.0,3.0,2.0,2.0,8.0,2,0,1
3,9,21,448,985000.0,140.0,3.0,3.0,2.0,76.0,2,0,5
3,9,17,264,330000.0,180.0,2.0,1.0,1.0,34.0,2,0,22
3,9,21,317,1450000.0,190.0,4.0,1.0,3.0,0.0,2,0,0
3,9,21,590,850000.0,90.0,2.0,4.0,1.0,128.0,2,0,0
3,9,21,226,750000.0,90.0,3.0,1.0,1.0,180.0,2,0,0
3,9,21,564,615000.0,85.0,2.0,2.0,1.0,,2,0,0
3,9,65,189,650000.0,136.0,3.0,2.0,2.0,4.0,2,0,0
3,9,21,448,1350000.0,180.0,3.0,4.0,2.0,50.0,2,0,5
3,9,26,131,720000.0,200.0,4.0,3.0,2.0,97.0,2,0,2
3,9,21,38,2200000.0,186.0,4.0,4.0,3.0,21.0,2,0,0
3,9,21,400,860000.0,114.0,3.0,1.0,1.0,,2,0,0
3,9,21,544,685000.0,90.0,2.0,1.0,1.0,,2,0,0
3,9,21,549,1350000.0,160.0,4.0,3.0,2.0,,2,0,0
3,9,20,228,1100000.0,128.0,2.0,1.0,1.0,,2,0,5
3,9,21,617,1300000.0,177.0,3.0,3.0,1.0,,2,0,0
